632,Jackson St.,49.7561,198,21.254,119,32.5521,159,40.1084,257
633,Jacksonville,50.9694,255,22.7192,48,30.8055,90,42.1269,287
634,Jacksonville St.,52.0979,293,19.2528,234,32.7037,164,37.6923,206
635,James Madison,47.8093,109,19.4328,223,33.7833,221,33.3654,104
636,Kansas,43.9604,8,18.8712,262,28.9632,29,35.0495,143
637,Kansas St.,47.5073,96,23.8093,18,31.9234,131,48.7976,333
638,Kennesaw St.,52.8105,314,23.113,37,40.6632,342,41.7071,279
639,Kent St.,46.4527,55,23.2729,31,34.3213,241,41.7793,282
640,Kentucky,44.9385,26,19.9546,186,31.2455,110,33.3018,101
641,La Salle,48.3826,131,18.4129,288,30.2441,68,32.7942,87
642,Lafayette,52.7099,309,21.906,86,35.8281,283,37.4628,197
643,Lamar,49.6649,196,18.7223,271,30.3825,76,38.0027,213
644,Lehigh,44.7904,23,19.626,208,28.6829,24,34.402,129
645,Liberty,50.6614,244,20.3732,161,35.2765,270,26.0847,9
646,Lipscomb,47.7876,106,18.5056,283,30.3759,75,32.135,74
647,Long Beach St.,51.7334,283,19.6376,206,31.8271,128,38.673,227
648,Long Island,48.9637,157,19.1786,237,30.153,62,32.3546,77
649,Longwood,52.2771,300,26.0834,5,40.4153,341,44.8364,313
811,Louisiana Lafayette,50.7472,247,20.971,129,34.6818,256,46.6537,325
812,Louisiana Monroe,51.6439,282,18.8865,260,33.3161,198,39.3921,242
655,Louisiana St.,45.5633,35,18.8876,259,30.1476,60,35.1446,145
650,Louisiana Tech,48.6794,144,20.6107,149,32.0819,139,33.3538,103
651,Louisville,44.2537,12,22.9543,43,31.7234,124,30.186,40
654,Loyola Chicago,49.553,185,21.5925,100,36.2136,291,33.671,109
652,Loyola Marymount,54.3014,331,21.2609,118,37.3513,316,34.2282,124
653,Loyola MD,48.4735,136,19.6754,202,35.9945,287,49.712,337
657,Maine,49.9407,211,19.0622,244,37.8078,321,31.5727,62
658,Manhattan,48.6244,138,21.2876,116,28.8834,26,39.6033,248
659,Marist,46.1844,45,17.988,305,30.8404,94,42.0244,285
660,Marquette,50.9292,252,21.1368,122,30.6918,85,30.1356,38
661,Marshall,54.4399,332,20.5682,151,30.1663,64,44.7404,312
662,Maryland,48.0899,123,21.9381,83,36.9267,310,30.1741,39
665,Maryland Eastern Shore,50.5861,241,20.3541,164,38.3893,328,39.9753,255
663,Massachusetts,49.9719,213,18.6086,277,34.1383,235,29.4778,27
664,McNeese St.,44.4091,14,17.4814,320,32.6813,163,31.6391,63
813,MD Baltimore County,51.5265,279,17.7857,313,33.5386,212,30.9332,52
666,Memphis,41.4082,1,21.8327,89,30.0985,58,35.4505,153
667,Mercer,49.8707,208,17.9656,307,34.7408,260,33.8334,116
668,Miami FL,46.1581,44,18.5531,280,31.8522,129,30.9577,53
669,Miami OH,46.9059,77,21.4459,106,30.7969,89,33.6405,108
670,Michigan,48.9751,158,20.8373,134,33.8242,222,29.8061,33
671,Michigan St.,47.2498,85,19.9242,190,27.342,11,36.5213,178
672,Middle Tennessee,51.1393,262,21.3874,109,29.2031,37,44.9219,315
673,Minnesota,47.0249,78,22.8116,46,33.4906,209,36.1263,167
674,Mississippi,48.8512,154,17.4343,321,35.3327,272,36.9256,190
675,Mississippi St.,44.7167,20,18.879,261,35.169,269,29.4964,28
685,Mississippi Valley St.,54.7547,335,22.2713,65,34.423,245,52.2108,341
676,Missouri,46.4136,53,24.7989,10,34.4828,248,39.9162,253
