TeamId,TeamName,eFG_Pct,RankeFG_Pct,TO_Pct,RankTO_Pct,OR_Pct,RankOR_Pct,FT_Rate,RankFT_Rate
668,Miami FL,54.0452,306,20.377,207,33.3662,160,44.1404,293
669,Miami OH,45.7195,28,19.4452,258,31.842,88,34.1227,113
670,Michigan,46.7141,44,20.2772,211,30,40,31.2158,65
671,Michigan St.,44.4986,15,20.0741,221,31.0345,65,37.8797,197
672,Middle Tennessee,48.7643,112,18.7792,289,30.049,42,42.839,276
673,Minnesota,47.0554,55,18.6642,295,35.0756,248,34.9307,126
674,Mississippi,50.0526,166,21.8901,127,34.1192,197,35.3158,142
675,Mississippi St.,45.8588,31,20.0076,226,32.6909,131,30.1647,46
685,Mississippi Valley St.,44.1976,12,21.5469,146,34.7583,236,34.2394,114
676,Missouri,49.97,161,25.4215,12,34.5216,224,42.3515,268
677,Missouri Kansas City,54.3243,311,21.6334,140,39.0951,326,38.5586,209
678,Missouri St.,48.9976,120,22.1558,107,28.94,14,36.4387,168
679,Monmouth,50.8177,206,21.1192,171,35.0663,247,28.5887,29
680,Montana,52.3824,267,19.7601,244,31.8522,89,38.8088,216
681,Montana St.,50.2297,172,19.3208,265,33.2103,155,46.9816,313
682,Morehead St.,53.8864,302,23.1766,57,31.1515,69,42.9746,278
683,Morgan St.,49.7589,152,21.3768,155,34.8074,239,48.3424,318
686,Mount St. Mary's,51.2877,220,24.7558,19,34.776,238,43.0905,281
687,Murray St.,47.0007,52,21.53,148,35.1732,253,45.1658,300
692,Navy,48.6861,111,23.1836,56,34.1899,201,50.7299,328
814,NC Asheville,50.2421,175,19.8858,238,35.5511,268,30.9322,57
815,NC Greensboro,48.5838,105,22.2371,103,35.5209,265,32.7168,87
816,NC Wilmington,50.7762,202,18.1374,319,29.7529,33,44.5019,297
698,Nebraska,50.968,210,23.1751,58,32.2951,109,33.9786,110
699,Nevada,45.5045,21,16.4654,335,30.6356,55,28.5215,28
817,Nevada Las Vegas,48.4171,101,22.2666,100,34.7454,235,34.8241,124
700,New Hampshire,48.6766,110,17.5582,330,34.1719,200,33.7637,104
701,New Mexico,53.8175,301,19.9442,231,32.4311,115,34.7302,123
702,New Mexico St.,49.4436,138,22.7925,69,32.8625,139,39.0567,223
703,New Orleans,52.7075,278,18.7124,294,37.1969,308,40.259,245
704,Niagara,52.2618,261,19.2451,268,32.1003,99,30.9432,59
705,Nicholls St.,55.2362,324,19.9117,236,36.2588,292,35.0598,132
707,Norfolk St.,52.6812,275,19.0933,274,36.0515,284,40.2475,244
708,North Carolina,47.0207,54,21.419,152,29.6145,31,27.8929,17
693,North Carolina A&T,52.3324,264,25.8946,8,37.9161,315,35.6268,147
695,North Carolina St.,49.977,163,17.5655,329,33.8891,189,26.6758,11
689,North Dakota St.,47.2159,60,21.6321,141,29.5991,30,35.6979,149
710,North Florida,50.0341,165,20.9135,178,36.8998,304,38.9761,218
711,North Texas,48.5593,103,21.2401,164,32.4816,119,41.9209,259
712,Northeastern,49.4031,135,18.9343,278,34.387,213,31.2109,64
713,Northern Arizona,54.9639,322,18.6485,297,29.682,32,41.5764,258
688,Northern Colorado,51.4453,225,20.2476,212,35.4088,258,48.1762,317
690,Northern Illinois,50.8799,209,18.8264,284,35.063,245,35.3155,141
714,Northern Iowa,48.4161,100,17.7483,327,27.8609,6,28.5093,27
715,Northwestern,51.5239,230,24.7292,20,39.0532,325,32.3657,80
716,Northwestern St.,53.8882,303,25.9664,5,35.9942,281,46.1405,308
717,Notre Dame,47.2089,59,20.8667,181,31.2211,70,30.941,58
718,Oakland,52.0548,255,20.06,222,31.0858,67,29.6233,39
719,Ohio,51.8937,246,21.4651,151,33.7037,179,27.8689,16
720,Ohio St.,46.7085,42,20.2412,213,31.2432,71,21.6301,2
721,Oklahoma,45.6851,25,22.4084,89,30.3956,48,38.6693,213
722,Oklahoma St.,49.6046,146,22.7828,70,34.346,210,37.7438,192
723,Old Dominion,47.0639,56,21.178,167,29.1775,23,35.6937,148
724,Oral Roberts,46.9509,51,19.971,229,30.9565,63,32.4879,83
725,Oregon,49.2289,128,21.6501,137,32.6113,127,28.6265,31
726,Oregon St.,52.3447,265,21.9588,122,34.248,205,36.9062,179
727,Pacific,55.0404,323,19.8793,239,29.8077,34,35.0965,133
729,Penn St.,53.1955,289,19.4851,256,31.8325,87,31.7043,75
728,Pennsylvania,49.5721,144,22.8963,65,34.3936,215,35.0244,130
730,Pepperdine,55.2676,325,25.8435,9,44.6139,336,38.2943,203
731,Pittsburgh,46.0949,35,18.5254,302,31.7479,83,31.1913,63
732,Portland,49.914,157,18.568,299,33.8798,188,36.6973,174
733,Portland St.,51.6365,238,22.7336,73,34.3795,212,41.0871,254
734,Prairie View A&M,50.7942,204,25.9181,7,40.3977,330,49.8345,327
736,Princeton,49.354,133,24.8711,16,34.3707,211,43.1525,282
737,Providence,49.2337,129,20.0492,223,33.1696,152,33.4428,101
738,Purdue,48.0297,88,24.3971,24,32.8447,138,38.6065,210
739,Quinnipiac,48.6573,109,21.1022,172,34.8896,241,46.867,312
740,Radford,52.2672,262,22.3376,94,36.2217,289,38.4191,205
741,Rhode Island,52.8222,279,17.9374,321,36.1047,286,29.5527,38
742,Rice,50.509,190,22.0529,115,36.3467,294,38.982,220
743,Richmond,53.5511,295,22.3221,95,36.9401,305,53.054,332
744,Rider,50.3195,180,18.4668,305,34.4583,218,29.4462,36
745,Robert Morris,52.6839,276,20.447,199,34.2951,208,36.9119,180
746,Rutgers,51.1386,216,18.985,276,33.6485,176,33.0877,95
566,Sacramento St.,57.9987,334,25.9604,6,37.1983,309,49.4645,324
750,Sacred Heart,52.2281,258,23.333,48,37.9646,316,37.1883,184
779,Saint Joseph's,49.0904,122,19.9895,228,34.4895,222,34.5664,120
751,Sam Houston St.,48.6538,108,22.2515,102,32.164,100,43.0128,279
752,Samford,52.4799,270,17.8434,324,33.7377,180,28.6193,30
753,San Diego,52.829,280,22.533,82,34.4792,220,39.3604,231
754,San Diego St.,49.6985,148,22.3103,96,32.5848,123,26.3706,8
755,San Francisco,51.4464,227,22.7384,72,36.7938,301,37.0391,183
756,San Jose St.,50.5102,191,19.8993,237,34.917,242,29.932,42
758,Santa Clara,46.0899,34,19.4067,262,30.4265,49,35.0985,134
759,Savannah St.,49.1558,126,23.2936,51,35.8879,276,50.9593,330
764,Seton Hall,51.7354,240,23.7374,41,36.3685,296,45.4486,301
766,Siena,48.9302,117,20.4147,203,34.4612,219,26.5919,10
768,South Alabama,49.4562,140,21.1804,166,31.8833,90,33.0514,94
769,South Carolina,51.5197,228,18.2798,312,36.2836,293,28.0095,19
747,South Carolina St.,49.4647,141,21.3057,159,34.1487,198,47.1662,315
748,South Dakota St.,53.6958,299,20.8364,186,33.7481,181,36.1026,160
771,South Florida,47.5159,72,19.7149,245,33.3929,161,31.658,73
762,Southeast Missouri St.,54.3017,310,22.4656,87,37.6892,312,41.1903,255
761,Southeastern Louisiana,52.1696,256,22.2838,99,35.9595,280,35.8478,152
773,Southern,46.7742,47,22.7517,71,37.588,311,35.3707,144
818,Southern California,44.6716,16,20.6995,191,33.5522,171,30.5466,50
749,Southern Illinois,48.063,90,24.509,22,28.8344,12,49.7045,325
767,Southern Methodist,48.8607,116,20.8285,187,32.4017,112,31.7057,76
772,Southern Mississippi,46.866,50,20.9125,179,29.0654,16,47.8386,316
774,Southern Utah,50.4997,189,21.3753,157,35.7336,272,33.8441,105
775,St. Bonaventure,54.8228,319,18.9637,277,36.1822,288,30.796,53
776,St. Francis NY,51.2392,219,22.6963,75,32.912,142,43.4944,287
777,St. Francis PA,51.5526,231,18.3284,310,34.6961,232,36.0583,158
778,St. John's,47.1231,57,19.9163,235,35.5526,269,33.1415,97
780,St. Louis,46.8649,49,15.981,336,28.6299,11,28.1622,23
781,St. Mary's,47.8921,85,19.7801,242,30.4957,53,35.2759,139
782,St. Peter's,49.0643,121,21.7542,132,34.6692,229,38.6775,214
783,Stanford,46.219,38,16.8138,334,28.9238,13,35.7788,150
765,Stephen F. Austin,49.846,155,24.002,33,31.4985,75,38.6451,211
784,Stetson,54.342,314,22.1769,106,34.7356,234,45.9586,307
785,Stony Brook,50.8127,205,24.9291,14,32.9483,146,42.6855,274
786,Syracuse,43.7247,7,19.8077,241,36.4001,297,31.1291,62
789,Temple,50.4381,184,20.3849,206,35.4167,260,39.2523,226
790,Tennessee,51.81,243,24.0273,30,34.7718,237,39.1151,224
797,Tennessee Martin,53.0368,285,20.4275,202,32.7164,133,37.362,189
791,Tennessee St.,51.3673,223,20.191,216,32.9474,145,47.0479,314
792,Tennessee Tech,47.8575,83,19.4306,259,33.6933,178,40.9571,251
793,Texas,47.6409,77,19.6132,251,34.3267,209,29.7297,40
794,Texas A&M,42.7775,2,21.7087,135,29.8288,37,38.3714,204
787,Texas A&M Corpus Chris,50.2312,173,21.5902,143,31.714,80,36.9364,182
819,Texas Arlington,51.649,239,21.2601,162,33.9929,192,36.8388,176
788,Texas Christian,50.1908,169,23.3177,49,32.063,98,39.8219,233
824,Texas El Paso,47.6981,79,24.2394,28,32.5724,122,49.1842,323
803,Texas Pan American,53.13,287,22.1115,110,32.0446,95,43.0269,280
820,Texas San Antonio,50.8752,208,23.2297,55,35.468,261,49.7717,326
804,Texas Southern,47.2666,63,20.1922,215,32.4561,117,44.1032,291
795,Texas St.,56.6828,330,25.7216,10,40.711,332,57.687,336
796,Texas Tech,51.9017,247,22.6671,77,35.6213,271,30.0581,44
550,The Citadel,57.0162,331,21.2705,161,34.6977,233,35.0074,129
798,Toledo,53.8107,300,27.5034,1,35.4855,263,40.1352,243
799,Towson,50.3519,182,20.003,227,32.2122,104,38.0059,199
800,Troy,52.3315,263,20.4855,197,38.3169,320,28.4832,26
801,Tulane,44.3874,14,18.4693,304,33.8781,187,41.9433,261
802,Tulsa,43.9423,9,20.3716,209,29.0745,17,43.5897,288
805,UAB,46.7071,41,20.8456,185,31.9081,92,31.8313,77
806,UC Davis,54.3936,315,21.2458,163,37.3095,310,42.203,264
807,UC Irvine,47.4814,70,16.8166,333,27.8236,4,32.8738,89
808,UC Riverside,53.3478,293,21.94,123,35.9491,278,36.6398,173
757,UC Santa Barbara,47.7737,80,19.9355,234,32.2249,105,30.5504,51
