TeamId,TeamName,eFG_Pct,RankeFG_Pct,TO_Pct,RankTO_Pct,OR_Pct,RankOR_Pct,FT_Rate,RankFT_Rate
773,Southern,47.6612,88,21.1825,182,39.4607,317,37.9872,187
679,Monmouth,47.6633,89,22.3549,115,32.7217,108,28.5531,21
836,Western Michigan,47.6834,90,26.6296,2,32.7612,110,44.4015,289
801,Tulane,47.7051,91,21.5967,155,35.711,252,30.0631,39
633,Jacksonville,47.8145,92,21.0787,185,37.5179,289,28.8246,24
518,Auburn,47.8377,93,22.8948,93,35.6834,250,29.5782,29
562,Creighton,47.8754,94,24.5076,25,32.4826,97,31.2181,57
849,Wisconsin,47.8806,95,21.7457,145,28.7849,11,24.4776,3
790,Tennessee,47.9141,96,19.1856,280,29.3569,19,32.6899,80
734,Prairie View A&M,47.9264,97,19.8125,254,33.5598,152,33.9953,98
854,Yale,47.949,98,22.1455,127,30.94,43,35.3692,130
747,South Carolina St.,48.0296,99,24.2534,36,37.4472,288,42.303,270
811,Louisiana Lafayette,48.0473,100,24.1946,44,36.2554,268,34.5562,113
606,Georgia Tech,48.059,101,20.9485,192,32.9801,123,32.3127,72
628,Iowa,48.0661,102,20.0131,244,31.543,59,28.3632,18
672,Middle Tennessee St.,48.1157,103,19.5961,267,31.1795,48,40.7133,242
664,McNeese St.,48.1271,104,21.9785,133,34.4917,198,44.4816,290
742,Rice,48.152,105,23.0537,85,33.9775,176,38.8775,210
765,Stephen F. Austin,48.1548,106,25.4422,6,37.3236,286,39.7974,227
720,Ohio St.,48.1657,107,20.4864,214,30.2103,32,35.9763,140
645,Liberty,48.1928,108,22.3832,113,34.5644,201,38.5542,203
800,Troy St.,48.2086,109,24.3072,34,36.0372,261,30,38
723,Old Dominion,48.2155,110,23.4224,69,28.9445,12,36.669,154
613,Hawaii,48.2601,111,21.9452,134,33.1707,134,37.7796,184
670,Michigan,48.2906,112,20.175,234,31.5,57,36.2637,145
820,Texas San Antonio,48.3146,113,19.5362,270,33.0654,126,40.6477,239
593,Florida A&M,48.3146,113,21.7493,144,33.9889,177,34.6442,114
716,Northwestern St.,48.3937,115,25.3848,8,36.1256,265,48.8038,316
569,Dayton,48.3949,116,18.1374,305,34.2157,187,31.0721,52
582,Eastern Washington,48.419,117,24.2157,43,31.9789,78,44.5982,291
809,Central Florida,48.4271,118,22.4284,110,29.233,15,38.3545,196
622,Illinois Chicago,48.4653,119,20.6563,205,31.6075,61,37.1394,165
828,Vermont,48.5009,120,19.6294,264,28.2266,7,29.8563,35
607,Gonzaga,48.5053,121,20.399,217,29.8851,27,31.8288,65
601,Gardner Webb,48.5387,122,19.6816,259,34.0805,181,34.212,105
509,American,48.5418,123,22.6505,98,32.2188,85,30.5898,46
650,Louisiana Tech,48.5497,124,17.8539,311,33.5469,151,41.9869,267
669,Miami OH,48.56,125,21.457,165,31.8095,69,41.84,264
807,UC Irvine,48.5724,126,22.7393,97,31.1222,45,41.6435,261
508,Alcorn St.,48.5744,127,22.2928,117,34.7542,213,39.7043,225
832,Virginia Military Inst,48.613,128,20.3507,222,35.3749,237,43.7077,285
744,Rider,48.6385,129,21.5055,161,35.4155,239,36.7597,156
519,Austin Peay,48.6588,130,20.3904,218,32.8522,113,32.252,70
641,La Salle,48.7235,131,21.0613,189,37.6471,294,38.8543,208
699,Nevada,48.7239,132,20.2225,231,31.1843,49,40.8353,244
680,Montana,48.7556,133,19.1802,281,33.9641,174,43.395,284
632,Jackson St.,48.8266,134,25.0454,14,34.6352,206,47.7836,312
717,Notre Dame,48.8307,135,16.3776,321,32.8638,115,25.0702,5
741,Rhode Island,48.8558,136,23.0594,84,34.9475,223,37.357,173
525,Birmingham Southern,48.8586,137,23.0209,87,33.8332,164,36.6716,155
602,George Mason,48.873,138,23.2408,79,29.2366,16,28.2787,16
533,Bucknell,48.9023,139,23.8953,49,28.0362,6,32.8539,82
